season,episode,speaker,id,scene,deleted,num_words
7,4,Darryl,315385,247,False,114
7,4,Donna,274722,98,False,44
7,4,Dwight,1610676,691,False,534
7,4,Employees except Dwight,39189,5,False,3
7,4,Erin,157224,78,False,12
7,4,Gabe,118269,93,False,80
7,4,Helene,157591,114,False,47
7,4,Holly,628686,293,False,150
7,4,Jan,629090,347,False,274
7,4,Jim,157222,79,False,19
7,4,Jim and Pam,39364,25,False,2
7,4,Kelly,196162,57,False,33
7,4,Kevin,392796,175,False,51
7,4,Meredith,274847,107,False,66
7,4,Mexican Man,156620,8,False,8
7,4,Michael,3460931,1931,False,1000
7,4,Michel,39192,6,False,18
7,4,Nate,274194,30,False,32
7,4,Old Woman,118145,81,False,13
7,4,Oscar,275715,198,False,56
7,4,Pam,313916,95,False,94
7,4,Phyllis,196174,61,False,45
7,4,Ryan,39176,5,False,4
7,4,Son,156624,8,False,37
7,4,Stanley,157039,60,False,23
7,5,All,159000,104,False,37
7,5,Andy,1508057,845,False,404
7,5,Angela,79338,43,False,6
7,5,Creed,79388,50,False,9
7,5,Danny,1589203,1068,False,348
7,5,Darryl,913616,576,False,139
7,5,Darryl and Andy,39657,23,False,22
7,5,Dwight,2220051,1030,False,515
7,5,Erin,79442,51,False,11
7,5,Jim,2338178,1040,False,379
7,5,Kelly,119043,63,False,20
7,5,Kevin,476953,315,False,81
7,5,Meredith,595275,363,False,146
7,5,Michael,3371709,1773,False,1166
7,5,Oscar,633708,239,False,89
7,5,Pam,395398,87,False,90
7,5,Phyllis,316789,111,False,45
7,5,Receptionist,39598,14,False,4
7,5,Ryan,119156,83,False,32
7,5,Stanley,198320,104,False,24
7,5,Steve,198056,75,False,26
7,6,All,39872,5,False,2
7,6,Andy,639776,400,False,242
7,6,Angela,200033,144,False,92
7,6,Creed,120011,90,False,39
7,6,Danny,1120425,844,False,230
7,6,Darryl,1040929,852,False,186
7,6,Dwight,559418,308,False,240
7,6,Erin,280166,223,False,54
7,6,Gabe,560313,437,False,211
7,6,Jim,1080050,760,False,366
7,6,Kelly,200129,156,False,60
7,6,Kevin,759604,457,False,202
7,6,Meredith,40095,43,False,7
7,6,Michael,2360599,1717,False,892
7,6,Oscar,319989,214,False,127
7,6,Pam,960377,710,False,326
7,6,Phyllis,200067,151,False,16
7,6,Ryan,240061,180,False,52
7,6,Stanley,279464,88,False,63
7,6,Toby,159754,78,False,14
7,6,Todd Packer,199862,124,False,35
7,7,All,40202,13,False,2
7,7,Andy,1008517,962,False,278
7,7,Angela,322454,258,False,104
7,7,Another guy,40418,46,False,16
7,7,Bus driver,121194,138,False,22
7,7,Carla,80766,90,False,8
7,7,Church congregation,40200,13,False,9
7,7,Darryl,80620,72,False,17
7,7,Doug,201758,205,False,52
7,7,Doug [church member],40245,25,False,5
7,7,Dwight,643482,245,False,287
7,7,Erin,363455,373,False,92
7,7,Female church member,40208,15,False,14
7,7,Female church member [to Michael],40237,22,False,2
7,7,Gabe,80639,76,False,22
7,7,Girl,362746,309,False,183
7,7,Guy,322936,337,False,56
7,7,Helene,40381,45,False,15
7,7,Jim,1530098,964,False,352
7,7,Jim's Dad,40370,45,False,14
7,7,Kelly,80380,23,False,16
7,7,Kevin,161298,144,False,54
7,7,Lady,40242,23,False,2
7,7,Male church member,120757,74,False,19
7,7,Mee-Maw,40307,35,False,11
7,7,MeeMaw,40348,43,False,8
7,7,Michael,2982212,2337,False,998
7,7,Michael and Andy,40415,46,False,9
7,7,Oscar,80614,72,False,27
7,7,Pam,1327332,560,False,388
7,7,Pastor,281486,108,False,134
7,7,Phyllis,201596,184,False,40
7,7,Radio,40431,48,False,41
7,7,Ryan,241424,124,False,63
7,7,Stanley,120833,90,False,37
7,7,Students,40310,37,False,3
7,7,Toby,120733,66,False,68
7,7,Woman,120867,99,False,31
7,8,Andy,1095676,733,False,310
7,8,Angela,365353,241,False,74
7,8,Cece,40505,17,False,1
7,8,Creed,162538,138,False,28
7,8,Daryl,243468,168,False,87
7,8,Dwight,1055258,729,False,374
7,8,Erin,1703732,970,False,383
7,8,Gabe,730309,459,False,202
7,8,Jim,730308,471,False,161
7,8,Kelly,526931,265,False,170
7,8,Kevin,364782,158,False,78
7,8,Michael,2271204,1242,False,844
7,8,Oscar,283814,165,False,64
7,8,Pam,933814,688,False,300
7,8,Phyllis,487363,372,False,106
7,8,Reporter,80868,2,False,16
7,8,Ryan,121614,69,False,67
7,8,Stanley,40455,6,False,1
7,8,TV,40607,32,False,10
7,9,Andy,409024,244,False,77
7,9,Angela,817327,403,False,138
7,9,Creed,122856,87,False,53
7,9,Daryl,409353,289,False,120
7,9,Dwight,979608,319,False,498
7,9,Erin,285341,40,False,39
7,9,Gabe,327132,182,False,140
7,9,Guy,40778,8,False,6
7,9,Jim,979695,337,False,294
7,9,Jo,163999,144,False,190
7,9,Kelly,204446,124,False,86
7,9,Kevin,367473,135,False,78
7,9,Kid,40862,20,False,6
7,9,Kids,40860,20,False,1
7,9,Little Girl,81740,46,False,10
7,9,Man,409382,291,False,102
7,9,Meridith,81677,30,False,7
7,9,Michael,2697260,1284,False,733
7,9,Micheal,40902,25,False,1
7,9,Oscar,204155,80,False,44
7,9,Pam,1143889,499,False,260
7,9,Phyliss,40824,15,False,8
7,9,Phyllis,40810,13,False,10
7,9,Robotic Voice,81755,40,False,15
7,9,Ryan,2206864,1072,False,601
7,9,Ryan and Michael,40748,3,False,1
7,9,Stanley,286181,154,False,75
7,10,Andy,946809,398,False,191
7,10,Angela,123358,41,False,37
7,10,Creed,82426,44,False,13
7,10,Darryl,535024,219,False,130
7,10,Dwight,1976041,824,False,766
7,10,Dwight & Nate,41247,25,False,4
7,10,Erin,411262,132,False,102
7,10,Gabe,41131,15,False,8
7,10,Hank,123096,6,False,24
7,10,Jim,1111657,474,False,268
7,10,Kelly,329342,141,False,65
7,10,Kevin,329077,117,False,53
7,10,Meredith,82253,27,False,10
7,10,Michael,2305615,1000,False,747
7,10,Nate,535700,275,False,93
7,10,Oscar,1030356,554,False,254
7,10,Pam,1852997,829,False,471
7,10,Pam ,41262,26,False,1
7,10,Passer-by,206270,125,False,14
7,10,Phyllis,123349,39,False,30
7,10,Ryan,288327,138,False,48
7,10,Stanley,246566,66,False,55
7,11,AJ,627333,980,False,69
7,11,All,41359,4,False,2
7,11,Andy,1163337,758,False,309
7,11,Angela,1081942,964,False,231
7,11,Bass Player,83324,86,False,9
7,11,Creed,166911,213,False,24
7,11,Darrly,41807,63,False,9
7,11,Darryl,957826,922,False,313
7,11,Dwight,1579922,1218,False,469
7,11,Erin,748820,616,False,131
7,11,Gabe,248718,92,False,68
7,11,Holly,2082971,2108,False,487
7,11,Jada,836732,1346,False,70
7,11,Jim,2083067,2165,False,433
7,11,Justine,83046,46,False,25
7,11,Kelly,582225,477,False,168
7,11,Kevin,623909,517,False,166
7,11,Meredith,416292,397,False,70
7,11,Michael,5408978,4617,False,1875
7,11,Nate,206700,5,False,65
7,11,Oscar,499459,465,False,72
7,11,Pam,2873234,2767,False,803
7,11,Phyllis,540182,365,False,91
7,11,Robert,208971,307,False,23
7,11,Ryan,458621,519,False,132
7,11,Stanley,208044,176,False,78
7,11,Toby,1038319,640,False,254
7,12,Andy,884172,444,False,214
7,12,Angela,294160,93,False,14
7,12,Bookstore employee,84142,38,False,19
7,12,Creed,548512,387,False,85
7,12,Customer,84153,40,False,2
7,12,DJ,126594,83,False,32
7,12,Darryl,884368,464,False,220
7,12,Dwight,1429215,481,False,385
7,12,Erin,883258,370,False,140
7,12,Gabe,84242,46,False,2
7,12,Holly,799640,373,False,251
7,12,Jim,335498,22,False,44
7,12,Kelly,420887,192,False,48
7,12,Kevin,800845,443,False,166
7,12,Man,125797,7,False,28
7,12,Member,83888,6,False,7
7,12,Meredith,42199,27,False,13
7,12,Michael,3156713,1472,False,925
7,12,Oscar,126210,51,False,24
7,12,Pam,1304645,592,False,324
7,12,Phyllis,378535,155,False,78
7,12,Ryan,253129,160,False,49
7,12,Video Michael,293994,91,False,56
7,13,Andy,2161960,1259,False,803
7,13,Creed,84796,50,False,50
7,13,Darryl,127336,105,False,31
7,13,David,507084,12,False,96
7,13,David Brent,42244,1,False,3
7,13,Dwight,805044,412,False,125
7,13,Erin,1059613,595,False,163
7,13,Gabe,297370,285,False,135
7,13,Guy,84866,68,False,25
7,13,Hank,84828,58,False,12
7,13,Holly,508897,330,False,78
7,13,Jim,1018336,775,False,204
7,13,Kelly,508807,317,False,130
7,13,Kevin,381329,179,False,152
7,13,Michael,1566655,599,False,516
7,13,Older Woman,84860,63,False,9
7,13,Older guy,42297,9,False,11
7,13,Oscar,593534,363,False,114
7,13,Pam,763293,510,False,148
7,13,Phyllis,127049,53,False,10
7,13,"Phyllis, Stanley, Dwight",42298,9,False,1
7,13,Professor Powell,169568,100,False,31
7,13,Ryan,338867,144,False,44
7,13,Stanley,84619,19,False,3
7,13,Tom,425020,440,False,70
7,13,Younger Guy,126912,27,False,48
7,14,Andy,597665,185,False,49
7,14,Angela,42801,23,False,15
7,14,Attendant,255908,50,False,43
7,14,Cell Phone Sales Person,85484,36,False,21
7,14,Darrly,42663,10,False,3
7,14,Darryl,341687,117,False,100
7,14,Dwight,1111081,445,False,331
7,14,Dwight and Erin,42746,18,False,2
7,14,Erin,597946,212,False,138
7,14,Gabe,1068939,477,False,391
7,14,Guy,42617,5,False,8
7,14,Helen,213055,25,False,45
7,14,Holly,1281196,440,False,222
7,14,Hot Dog Guy,213635,85,False,18
7,14,Jim,1363197,128,False,310
7,14,Kelly,382861,9,False,122
7,14,Kevin,298874,95,False,26
7,14,Meredith,128065,41,False,7
7,14,Micahel,42757,19,False,6
7,14,Michael,1792134,464,False,689
7,14,Office,42702,14,False,1
7,14,Oscar,512434,169,False,76
7,14,Pam,1535242,309,False,249
7,14,Phyllis,427689,203,False,50
7,14,Ryan,255264,6,False,84
7,14,Ryan and Kelly,42540,1,False,10
7,14,Stanley,128331,63,False,14
7,14,Waiter,342062,154,False,49
7,15,Andy,1590744,665,False,251
7,15,Andy and Erin,43060,26,False,6
7,15,Angela,386472,123,False,53
7,15,Boom Box,43023,20,False,18
7,15,Creed,42967,16,False,12
7,15,Darryl,686971,182,False,131
7,15,Dwight,1033844,626,False,228
7,15,Erin,1633540,681,False,240
7,15,Everyone,42926,12,False,1
7,15,Gabe,901978,308,False,348
7,15,Hank,86239,62,False,32
7,15,Holly,1636444,950,False,303
7,15,Jim,988606,409,False,139
7,15,Jim and Pam,43059,26,False,1
7,15,Kelly,43186,39,False,12
7,15,Kevin,559595,308,False,89
7,15,Meredith,42953,16,False,6
7,15,Michael,3143162,1766,False,795
7,15,Oscar,730640,288,False,88
7,15,Pam,1031213,372,False,206
7,15,Phyllis,128748,31,False,35
7,15,Ryan,258406,158,False,83
7,15,Stanley,42976,17,False,3
7,16,Andy,86485,102,False,17
7,16,Creed,43201,5,False,2
7,16,Daryl,43210,13,False,35
7,16,Dwight,129680,94,False,63
7,16,Erin,43192,3,False,32
7,16,Holly,648471,536,False,98
7,16,Jan,43213,27,False,31
7,16,Jim,259288,155,False,102
7,16,Karen,43216,39,False,12
7,16,Kelly,43220,41,False,6
7,16,Kevin,86444,82,False,15
7,16,Michael,1426604,1172,False,610
7,16,Pam,172790,18,False,109
7,16,Ryan,43222,41,False,6
7,17,Andy,1259716,476,False,532
7,17,Angela,43513,21,False,4
7,17,Daryl,174276,116,False,47
7,17,Dwight,1779093,503,False,600
7,17,Erin,433769,117,False,196
7,17,Gabe,43318,7,False,4
7,17,Holly,1388501,409,False,256
7,17,Holy,43488,20,False,7
7,17,Jim,1649128,476,False,444
7,17,Kelly,130373,53,False,39
7,17,Kevin,563825,140,False,138
7,17,Meredith,129968,24,False,45
7,17,Michael,2476145,958,False,766
7,17,Oscar,43510,21,False,26
7,17,Pam,1563709,606,False,399
7,17,Phyllis,43376,12,False,10
7,17,Ryan,173702,60,False,51
7,17,Stanley,43374,12,False,9
7,17,Todd,1607050,602,False,476
7,18,Andy,742394,238,False,125
7,18,Angela,43849,39,False,4
7,18,Darryl,437134,193,False,82
7,18,Dwight,1353365,388,False,384
7,18,Gabe,43846,39,False,4
7,18,Holly,2056243,1168,False,319
7,18,Holly's Dad,218275,60,False,23
7,18,Holly's Mom,174638,48,False,27
7,18,Jim,1049956,581,False,232
7,18,Kelly,130872,27,False,34
7,18,Kevin,786901,366,False,145
7,18,Lady,43619,7,False,7
7,18,Meredith,130789,16,False,7
7,18,Micahel,43683,13,False,5
7,18,Michael,3150136,1789,False,972
7,18,Oscar,306100,152,False,93
7,18,Pam,1398098,513,False,334
7,18,Phyllis,131223,72,False,67
7,18,Ryan,393694,210,False,140
7,18,Stanley,43840,39,False,3
7,19,Andy,528249,277,False,202
7,19,Angela,175970,82,False,53
7,19,Darryl,352014,169,False,69
7,19,Darryl's sister,88104,56,False,16
7,19,Deangelo,3562009,1261,False,1004
7,19,Deangelo/Michael,87789,3,False,10
7,19,Denagelo,43998,20,False,3
7,19,Dwight,440130,229,False,136
7,19,Erin,439989,209,False,80
7,19,Gabe,176260,124,False,68
7,19,Jim,440465,259,False,94
7,19,Kelly,219675,51,False,50
7,19,Kevin,176018,84,False,33
7,19,Meredith,43967,17,False,4
7,19,Micahel,44100,32,False,15
7,19,Michael,2989837,974,False,821
7,19,Oscar,220129,114,False,65
7,19,Pam,351920,149,False,68
7,19,Phyllis,88079,54,False,9
7,19,Ryan,88051,48,False,23
7,19,Stanley,132087,75,False,20
7,19,Waiter,43866,1,False,6
7,20,All,177421,108,False,53
7,20,Andy,177214,92,False,60
7,20,Angela,88477,32,False,30
7,20,Audience,88539,40,False,5
7,20,Creed,44357,27,False,6
7,20,Darryl,132833,62,False,30
7,20,DeAngelo,2388266,821,False,732
7,20,Dwight,575381,245,False,203
7,20,Erin,530596,169,False,197
7,20,Erin and Kelly,44350,27,False,4
7,20,Gabe,88592,48,False,45
7,20,Jim,1061520,358,False,241
7,20,Jo,176924,64,False,64
7,20,Kelly and Erin,44360,27,False,6
7,20,Kevin,265481,110,False,44
7,20,Manager,132881,72,False,45
7,20,Meredith,265340,86,False,74
7,20,Michael,3626589,1235,False,1326
7,20,Michael ,44274,20,False,4
7,20,Oscar,265825,134,False,44
7,20,Pam,663409,223,False,160
7,20,Phyllis,132688,47,False,46
7,20,Ryan,265296,83,False,82
7,20,Stanley,132799,55,False,19
7,20,Toby,88719,56,False,76
7,20,Together,44265,19,False,2
7,20,Women,44353,27,False,6
7,21,Andy,1068735,574,False,212
7,21,Angela,533770,198,False,88
7,21,Client,44652,46,False,2
7,21,Creed,89262,77,False,16
7,21,Darryl,133752,90,False,33
7,21,DeAgnelo,44611,34,False,20
7,21,DeAngelo,1113775,673,False,755
7,21,Dwight,711505,229,False,344
7,21,Erin,535116,378,False,96
7,21,Gabe,445055,197,False,141
7,21,Holly,267156,138,False,59
7,21,Jim,803357,742,False,199
7,21,Kelly,133634,74,False,37
7,21,Kevin,489420,211,False,63
7,21,Meredith,267051,121,False,78
7,21,Michael,5166112,2916,False,2129
7,21,Oscar,266946,115,False,39
7,21,Pam,890077,401,False,227
7,21,Phyllis,801283,396,False,197
7,21,Rory,89156,58,False,21
7,21,Ryan,133629,75,False,25
7,21,Stanley,312003,235,False,36
7,21,Toby,222802,135,False,59
7,21,Warehouse Guy,44589,31,False,1
7,21,abe,44567,28,False,28
7,22,Andy,403393,167,False,207
7,22,Angela,179469,100,False,59
7,22,Darryl,358642,167,False,60
7,22,Deangelo,4034094,1818,False,1309
7,22,Dwight,896318,393,False,188
7,22,Erin,134775,102,False,19
7,22,Gabe,358830,193,False,62
7,22,Jim,1794267,957,False,370
7,22,Jordan,404017,250,False,51
7,22,Kelly,672607,343,False,189
7,22,Kevin,582604,245,False,134
7,22,Oscar,89658,40,False,13
7,22,Pam,1075425,416,False,303
7,22,Phyllis,179283,78,False,26
7,22,Ryan,672393,323,False,254
7,22,Toby,44705,3,False,1
7,23,All,89970,12,False,37
7,23,All but Oscar,44985,6,False,2
7,23,Andy,1172060,474,False,235
7,23,Angela,496779,296,False,54
7,23,Creed,90060,28,False,14
7,23,Darryl,225626,119,False,42
7,23,Darryl and Angela,45210,32,False,1
7,23,Dwight,3292026,1479,False,1097
7,23,Dwight [on phone],44976,3,False,9
7,23,Erin,585751,215,False,91
7,23,Gabe,901498,349,False,291
7,23,Jim,1261422,393,False,626
7,23,Jo,632567,403,False,219
7,23,Jordan,90118,38,False,8
7,23,Kelly,270462,110,False,75
7,23,Kevin,903031,529,False,156
7,23,Meredith,45081,21,False,19
7,23,Mose [on phone],44977,3,False,1
7,23,Oscar,180465,95,False,39
7,23,Pam,495444,145,False,84
7,23,Phyllis,225322,83,False,28
7,23,Ryan,90226,44,False,12
7,23,Stanley,90129,33,False,23
7,23,Toby,270716,138,False,63
7,24,All,45675,69,False,10
7,24,Andy,1181698,1093,False,482
7,24,Angela,500144,498,False,272
7,24,Creed,772309,656,False,346
7,24,Darryl,1226223,1031,False,390
7,24,David Brent,45442,48,False,116
7,24,Dwight,2001089,2161,False,655
7,24,Erin,1045498,1006,False,260
7,24,Finger Lakes Guy,45703,78,False,60
7,24,Fred,407649,139,False,124
7,24,Fred Henry,45234,8,False,18
7,24,Gabe,1363596,1342,False,423
7,24,Jada,91376,142,False,34
7,24,Jim,4092780,4237,False,1074
7,24,Jo,1275121,1599,False,430
7,24,Jordan,91054,114,False,7
7,24,Kelly,774168,964,False,298
7,24,Kevin,637596,756,False,164
7,24,Meredith,273032,306,False,60
7,24,Merv,453726,309,False,206
7,24,Merv Bronte,45321,23,False,12
7,24,Nellie,409474,489,False,211
7,24,Nellie Bertram,45463,52,False,7
7,24,Oscar,1001180,1173,False,156
7,24,Pam,1455065,1518,False,269
7,24,Pam as fourth-biggest client,137136,240,False,32
7,24,Pam as ninth-biggest client,91424,160,False,17
7,24,Phyllis,909056,847,False,269
7,24,Robert,544159,318,False,319
7,24,Robert California,45290,19,False,7
7,24,Ryan,501266,650,False,181
7,24,Stanley,181826,181,False,94
7,24,Toby,589814,394,False,145
7,24,Warren,90570,34,False,36
7,24,Warren Buffett,45282,17,False,7
8,1,All,45974,58,False,1
8,1,Andy,2384270,1607,False,866
8,1,Angela,320813,193,False,61
8,1,Creed,45949,48,False,18
8,1,Darryl,229203,145,False,32
8,1,Darryl & Oscar,45978,58,False,5
8,1,Dwight,1742544,1258,False,418
8,1,Erin,412121,209,False,89
8,1,Everyone,91709,61,False,4
8,1,Gabe,137900,166,False,117
8,1,Jim,1741483,1109,False,468
8,1,Kelly,275018,154,False,69
8,1,Kevin,458590,335,False,78
8,1,Meredith,275272,216,False,62
8,1,Oscar,321083,226,False,72
8,1,Pam,1145779,689,False,278
8,1,Phyllis,504299,350,False,63
8,1,Robert,1513615,1132,False,416
8,1,Ryan,229725,245,False,131
8,1,Stanley,366568,214,False,107
8,1,Toby,183728,183,False,65
8,1,Waiter,91964,116,False,29
8,2,All,46286,37,False,2
8,2,Andy,3971316,1803,False,1186
8,2,Angela,646392,294,False,117
8,2,Darryl,322529,73,False,131
8,2,Dwight,968137,273,False,235
8,2,Erin,830939,394,False,183
8,2,Group,92434,46,False,2
8,2,Jim,1938374,716,False,539
8,2,Justine,138369,48,False,13
8,2,Kelly,231093,128,False,65
8,2,Kevin,1105479,209,False,187
8,2,Meredith,230778,91,False,16
8,2,Oscar,322485,64,False,36
8,2,Pam,1570001,690,False,243
8,2,Phyllis,369129,137,False,62
8,2,Robert,1106362,343,False,312
8,2,Ryan,230740,90,False,28
8,2,Stanley,230754,83,False,52
8,2,Tattoo Artist,369949,204,False,50
8,2,Toby,46294,37,False,5
8,3,Andy,2927245,1195,False,1024
8,3,Angela,139212,30,False,19
8,3,Bruce,46514,27,False,2
8,3,Creed,46587,34,False,22
8,3,Darryl,2276885,934,False,599
8,3,Dwight,1719735,785,False,402
8,3,"Dwight, Erin, Jim & Kevin",46585,32,False,29
8,3,Erin,558338,335,False,87
8,3,Female Applicant,92890,33,False,10
8,3,Gideon,93018,54,False,25
8,3,Jim,2417055,1131,False,571
8,3,Kelly,278081,17,False,79
8,3,Kevin,977204,607,False,219
8,3,Male Applicant 1,139356,51,False,19
8,3,Male Applicant 2,46462,19,False,4
8,3,Meredith,185420,14,False,40
8,3,Nate,139596,87,False,92
8,3,Oscar,834764,135,False,224
8,3,Pam,1068369,392,False,229
8,3,Phyllis,325060,104,False,66
8,3,Ryan,278794,116,False,86
8,3,Toby,93186,72,False,45
8,4,Andy,3084852,1638,False,809
8,4,Andy & Walter,140422,120,False,36
8,4,Angela,608329,465,False,175
8,4,Darryl,467828,330,False,141
8,4,Dwight,1356367,888,False,356
8,4,Ellen,140341,98,False,12
8,4,Erin,233785,146,False,22
8,4,Erin's Cell Phone,46816,40,False,13
8,4,Gabe,187023,123,False,86
8,4,Jim,1075505,659,False,282
8,4,Kelly,140126,53,False,19
8,4,Kevin,280723,206,False,50
8,4,Meredith,280384,133,False,77
8,4,Mose,233560,80,False,39
8,4,Oscar,467711,304,False,70
8,4,Pam,701622,473,False,139
8,4,Phyllis,139993,22,False,20
8,4,Robert,841724,531,False,286
8,4,Ryan,374156,247,False,76
8,4,Stanley,46669,8,False,16
8,4,Toby,280272,96,False,40
8,4,Waiter,46750,26,False,11
8,4,Walter,982519,744,False,198
8,4,Walter & Walter Jr,46814,40,False,45
8,4,Walter Jr,280629,182,False,43
8,5,Andy,1597693,719,False,421
8,5,Angela,235235,152,False,64
8,5,Bert,1082847,812,False,163
8,5,Creed,188589,185,False,29
8,5,Darryl,423593,297,False,45
8,5,Dwight,988168,645,False,169
8,5,Erin,1692946,974,False,498
8,5,Gabe,423333,253,False,105
8,5,Gabe/Kelly/Toby,46982,22,False,15
8,5,Jim,1364540,915,False,389
8,5,Kelly,563559,212,False,90
8,5,Kevin,423072,200,False,68
8,5,Meredith,423677,311,False,139
8,5,Oscar,470799,364,False,96
8,5,Pam,1269488,737,False,253
8,5,Phyllis,329185,190,False,41
8,5,Robert,1506113,1089,False,557
8,5,Ryan,140925,58,False,16
8,5,Stanley,188249,130,False,43
8,5,Toby,329356,226,False,85
8,6,Andy,2555171,1264,False,573
8,6,Andy/Pam,47194,3,False,19
8,6,Andy/Stanley,47199,7,False,10
8,6,Angela,331361,199,False,52
8,6,Darryl,756979,372,False,113
8,6,Dwight,2414055,1325,False,867
8,6,Erin,378827,218,False,68
8,6,Gabe,1135549,557,False,344
8,6,Jim,2085388,1491,False,398
8,6,Kelly,236491,101,False,49
8,6,Kevin,473502,280,False,54
8,6,Oscar,521005,341,False,107
8,6,Pam,995725,760,False,190
8,6,Phyllis,94652,51,False,15
8,6,Robert,1658641,1151,False,293
8,6,Ryan,142057,84,False,33
8,6,Stanley,425911,220,False,163
8,6,Toby,378016,112,False,51
8,6,Val,520674,278,False,67
8,6,Warehouse Crew,141869,57,False,5
8,7,Andy,2046825,389,False,442
8,7,Andy and Darryl,143478,108,False,19
8,7,Cathy,476682,160,False,64
8,7,Client,142591,6,False,16
8,7,Creed,95434,46,False,9
8,7,Curtis,143037,51,False,24
8,7,Darryl,1096063,347,False,187
8,7,Darryl and Kevin,47827,36,False,2
8,7,Drummer,47673,17,False,3
8,7,Dwight,2624363,1219,False,706
8,7,Erin,617805,20,False,66
8,7,Gabe,95167,14,False,30
8,7,Jim,1908738,887,False,299
8,7,Kelly,286133,110,False,124
8,7,Kevin,715258,269,False,90
8,7,Offscreen,47581,7,False,2
8,7,Old Man,191127,123,False,23
8,7,Oscar,190343,28,False,24
8,7,Pam,3099368,1164,False,586
8,7,Pam and Kelly,47712,21,False,3
8,7,Phyllis,95185,14,False,9
8,7,Robert,476428,125,False,77
8,7,Ryan,285685,60,False,62
8,7,Toby,190349,28,False,52
8,7,Val,190897,95,False,27
8,8,Amanda,48036,32,False,77
8,8,Andy,2782611,1398,False,1019
8,8,Angela,47870,9,False,10
8,8,Archivist,96059,63,False,18
8,8,Audience,47996,26,False,1
8,8,Chelsea,47979,20,False,6
8,8,Darryl,623988,353,False,98
8,8,Dwight,1439231,679,False,382
8,8,Erin,815326,365,False,86
8,8,Everyone,191535,41,False,20
8,8,Gabe,479403,164,False,293
8,8,Jim,1200068,694,False,330
8,8,Kelly,239505,66,False,26
8,8,Kevin,863911,474,False,236
8,8,Man,47983,21,False,5
8,8,Meredith,47849,6,False,2
8,8,Narrator,96067,64,False,50
8,8,Oscar,959418,439,False,123
8,8,Pam,861828,161,False,184
8,8,Park Ranger,143919,60,False,19
8,8,Phyllis,527919,303,False,91
8,8,Robert,1151723,580,False,283
8,8,Ryan,527524,219,False,213
8,8,Soldier,48033,32,False,36
8,8,Stanley,191900,84,False,93
8,9,Andy,2847396,1329,False,610
8,9,Andy/Oscar,48237,20,False,18
8,9,Angela,96465,38,False,7
8,9,Bob's Secretary,96812,94,False,15
8,9,Creed,96445,34,False,14
8,9,Darryl,1158255,527,False,241
8,9,Dwight,2507917,935,False,770
8,9,Erin,386054,180,False,59
8,9,Gabe,193459,142,False,52
8,9,Jim,1399467,646,False,497
8,9,Kathy,48396,41,False,2
8,9,Kelly,48228,18,False,14
8,9,Kevin,96485,41,False,51
8,9,Meredith,48391,39,False,18
8,9,Mrs. California,48409,48,False,3
8,9,Oscar,578975,258,False,116
8,9,Phyllis,144732,64,False,26
8,9,Robert,1931072,967,False,537
8,9,Ryan,144485,30,False,31
8,9,Stanley,48403,46,False,3
8,9,Susan,2317260,1172,False,443
8,9,Toby,144696,60,False,15
8,10,Andy,4276398,2310,False,996
8,10,Angela,97127,48,False,16
8,10,Creed,97110,41,False,20
8,10,Darryl,485273,168,False,96
8,10,Dwight,1360193,690,False,389
8,10,Erin,1845474,820,False,373
8,10,Jessica,1068830,522,False,99
8,10,Jim,2137597,1033,False,481
8,10,Kathy,146218,141,False,8
8,10,Kelly,485612,205,False,75
8,10,Kevin,485470,198,False,52
8,10,Meredith,876436,693,False,142
8,10,Nate,242854,106,False,60
8,10,Oscar,437382,219,False,50
8,10,Phyllis,340236,176,False,31
8,10,Robert,1263448,672,False,386
8,10,Ryan,486418,344,False,53
8,10,Stanley,242204,31,False,101
8,10,Toby,291460,151,False,97
8,10,Val,436708,146,False,47
8,11,All,97622,12,False,3
8,11,Andy,2150366,572,False,641
8,11,Angela,97812,34,False,13
8,11,Announcer,196060,112,False,27
8,11,Cathy,48876,12,False,7
8,11,Creed,48873,12,False,18
8,11,Darryl,488487,103,False,78
8,11,Dwight,1661742,418,False,412
8,11,Einsteins,49015,28,False,1
8,11,Erin,293509,93,False,37
8,11,Gabe,1026338,256,False,281
8,11,Group,49029,32,False,1
8,11,Host,1370380,500,False,469
8,11,Jim,928234,205,False,159
8,11,Kelly,342893,168,False,100
8,11,Kevin,929618,336,False,182
8,11,Meredith,342670,133,False,26
8,11,Meredith & Kelly,49010,26,False,5
8,11,Oscar,928476,234,False,241
8,11,Oscar's friend,146891,60,False,6
8,11,Phyllis,146632,37,False,33
8,11,Queerenstein Bears,48941,18,False,3
8,11,Receptionist,195364,38,False,38
8,11,Robert,782462,242,False,378
8,11,Ryan,293511,94,False,47
8,11,Stanley,244534,80,False,52
8,11,Stonewall Host,146991,74,False,45
8,11,Stu,48957,19,False,3
8,12,All,98478,59,False,6
8,12,Andy,2164835,1170,False,388
8,12,Angela,245987,129,False,27
8,12,Both,49196,26,False,9
8,12,Cathy,147373,52,False,19
8,12,Darryl,491963,260,False,101
8,12,Dwight,2312513,1220,False,397
8,12,Erin,2853396,1484,False,573
8,12,Gabe,442980,258,False,82
8,12,Jessica,836666,488,False,112
8,12,Jim,1081164,426,False,320
8,12,Kathy,49306,39,False,4
8,12,Kelly,295271,165,False,64
8,12,Kevin,540879,243,False,113
8,12,Meredith,442507,196,False,77
